employee_id,date,clock_in,lunch_start,lunch_end,clock_out,waiver_signed
E069,2024-04-21,09:00:00,14:00:00,14:30:00,17:00:00,False
E037,2024-04-15,06:00:00,12:00:00,12:30:00,13:00:00,False
E089,2024-04-18,09:00:00,13:00:00,13:30:00,16:00:00,False
E066,2024-04-03,08:00:00,,,16:00:00,False
E012,2024-04-25,09:00:00,15:00:00,15:30:00,15:00:00,False
E078,2024-04-25,07:00:00,11:00:00,11:30:00,13:00:00,True
E007,2024-04-06,08:00:00,12:00:00,12:30:00,14:00:00,False
E097,2024-04-04,06:00:00,11:00:00,11:30:00,13:00:00,True
E008,2024-04-29,07:00:00,13:00:00,13:30:00,15:00:00,False
E017,2024-04-29,08:00:00,12:00:00,12:30:00,16:00:00,True
E065,2024-04-14,07:00:00,10:00:00,10:30:00,14:00:00,True
E049,2024-04-06,08:00:00,13:00:00,13:30:00,16:00:00,True
E052,2024-04-11,09:00:00,12:00:00,12:30:00,15:00:00,True
E036,2024-04-29,08:00:00,11:00:00,11:30:00,14:00:00,True
E078,2024-04-27,07:00:00,13:00:00,13:30:00,13:00:00,True
E092,2024-04-18,09:00:00,,,17:00:00,True
E088,2024-04-30,08:00:00,,,14:00:00,False
E076,2024-04-07,09:00:00,,,17:00:00,True
E046,2024-04-10,06:00:00,11:00:00,11:30:00,14:00:00,False
E062,2024-04-21,06:00:00,,,12:00:00,False
E014,2024-04-22,08:00:00,13:00:00,13:30:00,16:00:00,True
E011,2024-04-06,09:00:00,13:00:00,13:30:00,17:00:00,True
E005,2024-04-07,08:00:00,,,16:00:00,True
E090,2024-04-10,06:00:00,,,12:00:00,True
E080,2024-04-09,06:00:00,10:00:00,10:30:00,12:00:00,True
E028,2024-04-12,08:00:00,,,15:00:00,True
E081,2024-04-20,06:00:00,09:00:00,09:30:00,12:00:00,False
E097,2024-04-17,08:00:00,,,14:00:00,False
E056,2024-04-11,07:00:00,13:00:00,13:30:00,13:00:00,True
E036,2024-04-11,09:00:00,,,16:00:00,False
E027,2024-04-09,06:00:00,11:00:00,11:30:00,12:00:00,False
E087,2024-04-30,08:00:00,,,14:00:00,True
E022,2024-04-20,07:00:00,13:00:00,13:30:00,14:00:00,True
E098,2024-04-04,06:00:00,10:00:00,10:30:00,13:00:00,False
E022,2024-04-03,06:00:00,,,12:00:00,True
E041,2024-04-10,06:00:00,,,14:00:00,True
E023,2024-04-29,07:00:00,10:00:00,10:30:00,15:00:00,True
E076,2024-04-11,08:00:00,12:00:00,12:30:00,14:00:00,False
E007,2024-04-02,06:00:00,,,14:00:00,True
E091,2024-04-30,06:00:00,,,12:00:00,False
E051,2024-04-16,08:00:00,14:00:00,14:30:00,15:00:00,False
E005,2024-04-25,07:00:00,12:00:00,12:30:00,13:00:00,True
E031,2024-04-12,08:00:00,11:00:00,11:30:00,15:00:00,True
E029,2024-04-07,07:00:00,10:00:00,10:30:00,15:00:00,False
E016,2024-04-07,08:00:00,11:00:00,11:30:00,16:00:00,False
E040,2024-04-26,07:00:00,,,13:00:00,False
E080,2024-04-15,08:00:00,12:00:00,12:30:00,14:00:00,False
E058,2024-04-01,07:00:00,10:00:00,10:30:00,13:00:00,False
E011,2024-04-16,06:00:00,,,12:00:00,True
E031,2024-04-20,06:00:00,12:00:00,12:30:00,14:00:00,False
E056,2024-04-08,06:00:00,11:00:00,11:30:00,12:00:00,True
E030,2024-04-14,08:00:00,,,14:00:00,False
E087,2024-04-27,08:00:00,11:00:00,11:30:00,16:00:00,False
E070,2024-04-05,07:00:00,10:00:00,10:30:00,14:00:00,False
E010,2024-04-29,07:00:00,11:00:00,11:30:00,13:00:00,True
E077,2024-04-27,08:00:00,,,14:00:00,True
E007,2024-04-26,07:00:00,12:00:00,12:30:00,14:00:00,True
E061,2024-04-29,07:00:00,12:00:00,12:30:00,15:00:00,False
E068,2024-04-23,07:00:00,,,14:00:00,True
E006,2024-04-01,08:00:00,11:00:00,11:30:00,14:00:00,False
E055,2024-04-26,08:00:00,,,14:00:00,True
E026,2024-04-27,07:00:00,,,15:00:00,True
E011,2024-04-03,06:00:00,12:00:00,12:30:00,13:00:00,True
E009,2024-04-03,07:00:00,10:00:00,10:30:00,15:00:00,False
E089,2024-04-02,07:00:00,,,14:00:00,True
E014,2024-04-25,08:00:00,11:00:00,11:30:00,16:00:00,False
E075,2024-04-21,06:00:00,11:00:00,11:30:00,12:00:00,True
E070,2024-04-21,08:00:00,12:00:00,12:30:00,16:00:00,False
E068,2024-04-12,07:00:00,13:00:00,13:30:00,15:00:00,False
E084,2024-04-19,07:00:00,,,14:00:00,True
E088,2024-04-19,08:00:00,13:00:00,13:30:00,14:00:00,False
E039,2024-04-28,07:00:00,12:00:00,12:30:00,15:00:00,False
E035,2024-04-12,08:00:00,,,14:00:00,True
E043,2024-04-21,07:00:00,12:00:00,12:30:00,14:00:00,True
E005,2024-04-17,06:00:00,,,12:00:00,True
E088,2024-04-18,07:00:00,13:00:00,13:30:00,13:00:00,True
E050,2024-04-08,09:00:00,14:00:00,14:30:00,16:00:00,False
E006,2024-04-04,06:00:00,10:00:00,10:30:00,13:00:00,True
E056,2024-04-22,07:00:00,12:00:00,12:30:00,14:00:00,True
E088,2024-04-05,08:00:00,14:00:00,14:30:00,15:00:00,True
E074,2024-04-07,08:00:00,11:00:00,11:30:00,16:00:00,False
E051,2024-04-06,09:00:00,12:00:00,12:30:00,16:00:00,True
E012,2024-04-10,07:00:00,12:00:00,12:30:00,13:00:00,True
E098,2024-04-29,08:00:00,14:00:00,14:30:00,15:00:00,False
E094,2024-04-04,09:00:00,,,17:00:00,False
E091,2024-04-16,08:00:00,12:00:00,12:30:00,14:00:00,False
E055,2024-04-10,08:00:00,12:00:00,12:30:00,16:00:00,True
E079,2024-04-06,07:00:00,13:00:00,13:30:00,15:00:00,False
E057,2024-04-14,09:00:00,,,15:00:00,True
E056,2024-04-25,09:00:00,,,17:00:00,False
E026,2024-04-05,08:00:00,14:00:00,14:30:00,14:00:00,False
E099,2024-04-20,09:00:00,,,16:00:00,True
E045,2024-04-20,09:00:00,13:00:00,13:30:00,16:00:00,True
E083,2024-04-18,06:00:00,,,13:00:00,True
E074,2024-04-10,06:00:00,,,12:00:00,True
E099,2024-04-11,08:00:00,,,15:00:00,True
E074,2024-04-08,06:00:00,12:00:00,12:30:00,14:00:00,False
E015,2024-04-24,07:00:00,,,14:00:00,True
E009,2024-04-18,07:00:00,11:00:00,11:30:00,13:00:00,True
E066,2024-04-26,07:00:00,12:00:00,12:30:00,13:00:00,True
E045,2024-04-09,07:00:00,,,15:00:00,False
E044,2024-04-22,08:00:00,13:00:00,13:30:00,15:00:00,True
E091,2024-04-02,06:00:00,,,12:00:00,False
E007,2024-04-16,08:00:00,,,14:00:00,False
E098,2024-04-21,07:00:00,,,15:00:00,True
E058,2024-04-23,09:00:00,13:00:00,13:30:00,17:00:00,False
E005,2024-04-06,09:00:00,15:00:00,15:30:00,16:00:00,False
E032,2024-04-28,08:00:00,14:00:00,14:30:00,16:00:00,False
E089,2024-04-19,08:00:00,,,16:00:00,False
E021,2024-04-17,07:00:00,,,15:00:00,True
E085,2024-04-18,07:00:00,,,15:00:00,True
E072,2024-04-29,06:00:00,12:00:00,12:30:00,13:00:00,True
E087,2024-04-04,08:00:00,,,15:00:00,True
E099,2024-04-25,06:00:00,11:00:00,11:30:00,13:00:00,True
E068,2024-04-30,06:00:00,10:00:00,10:30:00,12:00:00,False
E095,2024-04-16,07:00:00,,,14:00:00,False
E022,2024-04-25,08:00:00,12:00:00,12:30:00,16:00:00,True
E025,2024-04-24,08:00:00,13:00:00,13:30:00,14:00:00,False
E075,2024-04-17,09:00:00,12:00:00,12:30:00,16:00:00,False
E059,2024-04-16,08:00:00,13:00:00,13:30:00,14:00:00,False
E096,2024-04-15,09:00:00,12:00:00,12:30:00,15:00:00,False
E078,2024-04-10,07:00:00,11:00:00,11:30:00,14:00:00,True
E087,2024-04-13,07:00:00,11:00:00,11:30:00,13:00:00,False
E052,2024-04-18,07:00:00,,,14:00:00,True
E059,2024-04-10,08:00:00,11:00:00,11:30:00,15:00:00,False
E095,2024-04-22,07:00:00,,,15:00:00,True
E005,2024-04-17,08:00:00,,,15:00:00,False
E099,2024-04-02,08:00:00,,,14:00:00,True
E052,2024-04-14,07:00:00,13:00:00,13:30:00,14:00:00,False
E074,2024-04-01,07:00:00,12:00:00,12:30:00,13:00:00,False
E099,2024-04-06,08:00:00,,,15:00:00,False
E014,2024-04-26,07:00:00,11:00:00,11:30:00,14:00:00,True
E009,2024-04-16,08:00:00,,,16:00:00,True
E099,2024-04-01,09:00:00,12:00:00,12:30:00,16:00:00,False
E014,2024-04-05,08:00:00,11:00:00,11:30:00,16:00:00,False
E082,2024-04-11,09:00:00,,,15:00:00,False
E044,2024-04-09,08:00:00,12:00:00,12:30:00,15:00:00,False
E055,2024-04-28,06:00:00,09:00:00,09:30:00,12:00:00,False
E064,2024-04-28,09:00:00,15:00:00,15:30:00,17:00:00,False
E056,2024-04-25,09:00:00,,,17:00:00,False
E021,2024-04-22,07:00:00,,,14:00:00,False
E036,2024-04-22,09:00:00,13:00:00,13:30:00,17:00:00,True
E038,2024-04-22,08:00:00,13:00:00,13:30:00,16:00:00,False
E008,2024-04-11,08:00:00,,,16:00:00,False
E045,2024-04-05,07:00:00,10:00:00,10:30:00,15:00:00,True
E034,2024-04-29,09:00:00,13:00:00,13:30:00,16:00:00,False
E076,2024-04-23,07:00:00,,,14:00:00,False
E041,2024-04-24,08:00:00,,,15:00:00,True
E026,2024-04-16,09:00:00,14:00:00,14:30:00,17:00:00,True
E078,2024-04-01,08:00:00,12:00:00,12:30:00,15:00:00,True
E011,2024-04-20,09:00:00,14:00:00,14:30:00,16:00:00,True
E096,2024-04-12,08:00:00,14:00:00,14:30:00,16:00:00,True
E086,2024-04-15,07:00:00,,,13:00:00,False
E041,2024-04-14,08:00:00,12:00:00,12:30:00,15:00:00,True
E023,2024-04-08,07:00:00,10:00:00,10:30:00,15:00:00,False
E040,2024-04-06,08:00:00,12:00:00,12:30:00,14:00:00,True
E041,2024-04-23,06:00:00,11:00:00,11:30:00,12:00:00,False
E022,2024-04-15,08:00:00,,,16:00:00,True
E081,2024-04-06,08:00:00,12:00:00,12:30:00,14:00:00,True
E079,2024-04-28,07:00:00,11:00:00,11:30:00,15:00:00,True
E007,2024-04-22,08:00:00,14:00:00,14:30:00,16:00:00,False
E020,2024-04-24,08:00:00,13:00:00,13:30:00,15:00:00,True
E008,2024-04-17,09:00:00,12:00:00,12:30:00,17:00:00,True
E068,2024-04-12,08:00:00,14:00:00,14:30:00,16:00:00,True
E086,2024-04-03,09:00:00,15:00:00,15:30:00,16:00:00,False
E042,2024-04-19,07:00:00,11:00:00,11:30:00,15:00:00,True
E051,2024-04-19,08:00:00,,,15:00:00,False
E035,2024-04-05,07:00:00,12:00:00,12:30:00,15:00:00,False
E014,2024-04-29,09:00:00,,,16:00:00,True
E075,2024-04-24,06:00:00,,,12:00:00,False
E086,2024-04-24,09:00:00,12:00:00,12:30:00,15:00:00,True
E030,2024-04-08,07:00:00,11:00:00,11:30:00,13:00:00,True
E097,2024-04-23,07:00:00,10:00:00,10:30:00,14:00:00,False
E055,2024-04-13,08:00:00,,,16:00:00,False
E051,2024-04-30,06:00:00,12:00:00,12:30:00,13:00:00,True
E090,2024-04-29,08:00:00,12:00:00,12:30:00,16:00:00,False
E035,2024-04-07,07:00:00,13:00:00,13:30:00,15:00:00,False
E042,2024-04-14,08:00:00,13:00:00,13:30:00,15:00:00,True
E031,2024-04-29,06:00:00,10:00:00,10:30:00,14:00:00,False
E068,2024-04-17,08:00:00,14:00:00,14:30:00,15:00:00,True
E067,2024-04-19,08:00:00,,,14:00:00,True
E020,2024-04-03,09:00:00,13:00:00,13:30:00,15:00:00,True
E015,2024-04-16,07:00:00,,,13:00:00,False
E019,2024-04-28,08:00:00,14:00:00,14:30:00,16:00:00,True
E035,2024-04-26,08:00:00,,,15:00:00,True
E051,2024-04-10,09:00:00,12:00:00,12:30:00,15:00:00,True
E031,2024-04-04,09:00:00,,,16:00:00,False
E035,2024-04-07,08:00:00,13:00:00,13:30:00,16:00:00,True
E073,2024-04-24,08:00:00,13:00:00,13:30:00,15:00:00,True
E066,2024-04-25,09:00:00,,,17:00:00,True
E038,2024-04-22,09:00:00,15:00:00,15:30:00,16:00:00,False
E095,2024-04-20,07:00:00,,,13:00:00,True
E069,2024-04-12,07:00:00,11:00:00,11:30:00,15:00:00,False
E038,2024-04-12,07:00:00,11:00:00,11:30:00,13:00:00,False
E045,2024-04-07,08:00:00,14:00:00,14:30:00,14:00:00,True
E095,2024-04-16,06:00:00,09:00:00,09:30:00,14:00:00,True
E065,2024-04-04,06:00:00,,,14:00:00,False
E027,2024-04-28,09:00:00,13:00:00,13:30:00,15:00:00,False
E048,2024-04-22,09:00:00,14:00:00,14:30:00,15:00:00,True
E053,2024-04-08,07:00:00,13:00:00,13:30:00,15:00:00,False
E068,2024-04-01,08:00:00,,,15:00:00,True
E063,2024-04-19,06:00:00,,,12:00:00,True
E092,2024-04-11,07:00:00,,,14:00:00,True
E069,2024-04-22,09:00:00,15:00:00,15:30:00,16:00:00,True
E068,2024-04-10,08:00:00,14:00:00,14:30:00,14:00:00,True
E018,2024-04-23,07:00:00,13:00:00,13:30:00,13:00:00,True
E097,2024-04-24,08:00:00,14:00:00,14:30:00,14:00:00,False
E082,2024-04-01,08:00:00,14:00:00,14:30:00,15:00:00,True
E023,2024-04-19,09:00:00,14:00:00,14:30:00,15:00:00,True
E038,2024-04-26,09:00:00,15:00:00,15:30:00,16:00:00,False
E021,2024-04-22,06:00:00,11:00:00,11:30:00,12:00:00,True
E075,2024-04-22,06:00:00,09:00:00,09:30:00,14:00:00,False
E068,2024-04-28,09:00:00,,,17:00:00,False
E026,2024-04-25,08:00:00,11:00:00,11:30:00,16:00:00,False
E050,2024-04-17,07:00:00,12:00:00,12:30:00,13:00:00,True
E038,2024-04-02,06:00:00,11:00:00,11:30:00,14:00:00,False
E056,2024-04-18,07:00:00,,,13:00:00,False
E023,2024-04-08,07:00:00,10:00:00,10:30:00,13:00:00,False
E039,2024-04-09,07:00:00,11:00:00,11:30:00,15:00:00,False
E073,2024-04-18,06:00:00,11:00:00,11:30:00,14:00:00,True
E030,2024-04-19,07:00:00,11:00:00,11:30:00,15:00:00,True
E049,2024-04-11,06:00:00,,,13:00:00,False
E034,2024-04-23,09:00:00,12:00:00,12:30:00,16:00:00,True
E027,2024-04-27,07:00:00,11:00:00,11:30:00,14:00:00,True
E004,2024-04-25,06:00:00,,,14:00:00,True
E020,2024-04-24,08:00:00,,,15:00:00,False
E082,2024-04-29,09:00:00,13:00:00,13:30:00,15:00:00,True
E095,2024-04-22,08:00:00,,,15:00:00,False
E008,2024-04-22,09:00:00,,,15:00:00,True
E100,2024-04-28,07:00:00,,,14:00:00,True
E027,2024-04-07,07:00:00,10:00:00,10:30:00,15:00:00,True
E041,2024-04-30,08:00:00,11:00:00,11:30:00,15:00:00,False
E056,2024-04-13,08:00:00,,,14:00:00,True
E017,2024-04-28,09:00:00,15:00:00,15:30:00,15:00:00,False
E089,2024-04-15,09:00:00,14:00:00,14:30:00,17:00:00,True
E011,2024-04-12,09:00:00,,,15:00:00,True
E067,2024-04-05,08:00:00,,,15:00:00,True
E041,2024-04-17,08:00:00,13:00:00,13:30:00,16:00:00,True
E033,2024-04-19,06:00:00,10:00:00,10:30:00,14:00:00,False
E074,2024-04-08,07:00:00,,,15:00:00,False
E019,2024-04-19,07:00:00,12:00:00,12:30:00,14:00:00,False
E017,2024-04-06,06:00:00,10:00:00,10:30:00,13:00:00,True
E099,2024-04-28,07:00:00,11:00:00,11:30:00,13:00:00,True
E034,2024-04-17,06:00:00,,,13:00:00,False
E007,2024-04-05,06:00:00,,,14:00:00,False
E061,2024-04-02,06:00:00,11:00:00,11:30:00,14:00:00,False
E055,2024-04-06,07:00:00,13:00:00,13:30:00,15:00:00,True
E062,2024-04-04,09:00:00,12:00:00,12:30:00,17:00:00,True
E024,2024-04-14,09:00:00,,,16:00:00,False
E024,2024-04-18,07:00:00,10:00:00,10:30:00,14:00:00,True
E100,2024-04-29,07:00:00,12:00:00,12:30:00,15:00:00,True
E063,2024-04-10,09:00:00,14:00:00,14:30:00,16:00:00,True
E079,2024-04-30,09:00:00,13:00:00,13:30:00,17:00:00,True
E086,2024-04-11,07:00:00,,,15:00:00,False
E095,2024-04-05,08:00:00,13:00:00,13:30:00,14:00:00,True
E096,2024-04-21,06:00:00,11:00:00,11:30:00,14:00:00,False
E043,2024-04-20,09:00:00,13:00:00,13:30:00,15:00:00,False
E008,2024-04-24,08:00:00,13:00:00,13:30:00,15:00:00,True
E046,2024-04-18,08:00:00,11:00:00,11:30:00,14:00:00,True
E100,2024-04-05,06:00:00,11:00:00,11:30:00,14:00:00,True
E099,2024-04-18,08:00:00,12:00:00,12:30:00,14:00:00,True
E037,2024-04-02,06:00:00,,,12:00:00,True
E007,2024-04-05,08:00:00,14:00:00,14:30:00,16:00:00,False
E054,2024-04-22,06:00:00,11:00:00,11:30:00,12:00:00,False
E095,2024-04-02,08:00:00,14:00:00,14:30:00,15:00:00,False
E060,2024-04-11,06:00:00,11:00:00,11:30:00,13:00:00,True
E061,2024-04-07,08:00:00,13:00:00,13:30:00,14:00:00,False
E036,2024-04-06,07:00:00,,,14:00:00,True
E058,2024-04-04,08:00:00,14:00:00,14:30:00,16:00:00,True
E090,2024-04-15,08:00:00,13:00:00,13:30:00,15:00:00,False
E003,2024-04-15,08:00:00,13:00:00,13:30:00,14:00:00,True
E029,2024-04-25,09:00:00,,,16:00:00,False
E039,2024-04-17,06:00:00,,,14:00:00,True
E037,2024-04-12,06:00:00,,,12:00:00,False
E015,2024-04-01,06:00:00,12:00:00,12:30:00,12:00:00,False
E078,2024-04-23,07:00:00,11:00:00,11:30:00,15:00:00,True
E040,2024-04-26,07:00:00,11:00:00,11:30:00,15:00:00,True
E069,2024-04-23,08:00:00,13:00:00,13:30:00,15:00:00,True
E081,2024-04-03,07:00:00,12:00:00,12:30:00,15:00:00,True
E100,2024-04-13,06:00:00,11:00:00,11:30:00,14:00:00,False
E012,2024-04-19,08:00:00,,,16:00:00,False
E079,2024-04-02,09:00:00,15:00:00,15:30:00,17:00:00,True
E064,2024-04-13,06:00:00,10:00:00,10:30:00,14:00:00,True
E040,2024-04-20,07:00:00,10:00:00,10:30:00,15:00:00,False
E090,2024-04-30,08:00:00,11:00:00,11:30:00,15:00:00,False
E018,2024-04-24,08:00:00,12:00:00,12:30:00,15:00:00,True
E012,2024-04-27,07:00:00,10:00:00,10:30:00,15:00:00,False
E091,2024-04-20,06:00:00,12:00:00,12:30:00,14:00:00,False
E096,2024-04-02,06:00:00,12:00:00,12:30:00,12:00:00,True
E041,2024-04-26,09:00:00,15:00:00,15:30:00,17:00:00,True
E048,2024-04-02,06:00:00,09:00:00,09:30:00,14:00:00,True
E011,2024-04-20,08:00:00,12:00:00,12:30:00,15:00:00,False
E061,2024-04-27,09:00:00,12:00:00,12:30:00,15:00:00,False
E049,2024-04-01,06:00:00,09:00:00,09:30:00,12:00:00,True
E094,2024-04-17,06:00:00,11:00:00,11:30:00,12:00:00,True
E023,2024-04-24,09:00:00,14:00:00,14:30:00,15:00:00,True
E011,2024-04-06,07:00:00,,,15:00:00,False
E096,2024-04-22,08:00:00,13:00:00,13:30:00,16:00:00,False
E091,2024-04-26,06:00:00,09:00:00,09:30:00,14:00:00,True
E044,2024-04-26,06:00:00,09:00:00,09:30:00,14:00:00,True
E067,2024-04-27,06:00:00,,,12:00:00,False
E029,2024-04-25,06:00:00,11:00:00,11:30:00,13:00:00,False
E016,2024-04-17,09:00:00,,,17:00:00,False
E029,2024-04-23,09:00:00,13:00:00,13:30:00,17:00:00,True
E018,2024-04-06,06:00:00,09:00:00,09:30:00,14:00:00,True
E008,2024-04-10,09:00:00,,,16:00:00,True
E031,2024-04-19,09:00:00,,,16:00:00,False
E048,2024-04-23,08:00:00,,,16:00:00,False
E001,2024-04-02,09:00:00,15:00:00,15:30:00,15:00:00,False
E080,2024-04-30,08:00:00,14:00:00,14:30:00,15:00:00,False
E035,2024-04-25,07:00:00,13:00:00,13:30:00,13:00:00,False
E025,2024-04-14,06:00:00,09:00:00,09:30:00,14:00:00,True
E086,2024-04-21,06:00:00,,,14:00:00,True
E076,2024-04-16,08:00:00,11:00:00,11:30:00,16:00:00,False
E092,2024-04-25,08:00:00,11:00:00,11:30:00,14:00:00,True
E082,2024-04-14,07:00:00,13:00:00,13:30:00,13:00:00,False
E090,2024-04-04,09:00:00,12:00:00,12:30:00,17:00:00,True
E044,2024-04-09,07:00:00,,,15:00:00,True
E015,2024-04-15,07:00:00,10:00:00,10:30:00,15:00:00,True
E029,2024-04-13,07:00:00,,,15:00:00,True
E082,2024-04-28,07:00:00,,,15:00:00,True
E005,2024-04-09,06:00:00,09:00:00,09:30:00,12:00:00,False
E072,2024-04-09,08:00:00,13:00:00,13:30:00,14:00:00,True
E067,2024-04-26,09:00:00,14:00:00,14:30:00,16:00:00,True
E001,2024-04-01,07:00:00,12:00:00,12:30:00,15:00:00,True
E080,2024-04-20,09:00:00,15:00:00,15:30:00,16:00:00,False
E094,2024-04-28,07:00:00,,,14:00:00,False
E089,2024-04-29,09:00:00,14:00:00,14:30:00,16:00:00,True
E067,2024-04-11,07:00:00,12:00:00,12:30:00,13:00:00,True
E042,2024-04-02,08:00:00,,,15:00:00,True
E007,2024-04-04,09:00:00,14:00:00,14:30:00,17:00:00,True
E029,2024-04-28,06:00:00,10:00:00,10:30:00,13:00:00,False
E056,2024-04-30,07:00:00,11:00:00,11:30:00,14:00:00,True
E013,2024-04-29,07:00:00,,,15:00:00,False
E015,2024-04-28,07:00:00,11:00:00,11:30:00,13:00:00,True
E086,2024-04-13,07:00:00,13:00:00,13:30:00,14:00:00,False
E067,2024-04-01,09:00:00,15:00:00,15:30:00,15:00:00,False
E056,2024-04-13,08:00:00,13:00:00,13:30:00,15:00:00,True
E017,2024-04-05,08:00:00,13:00:00,13:30:00,15:00:00,False
E008,2024-04-01,09:00:00,14:00:00,14:30:00,15:00:00,True
E070,2024-04-07,07:00:00,,,13:00:00,False
E068,2024-04-14,09:00:00,,,15:00:00,True
E015,2024-04-17,06:00:00,,,12:00:00,True
E025,2024-04-19,09:00:00,,,15:00:00,True
