employee_id,date,clock_in,lunch_start,lunch_end,clock_out,waiver_signed
E002,2024-06-20,06:00:00,12:29:24,12:59:24,13:00:00,True
E002,2024-06-21,07:00:00,12:05:43,13:05:43,14:00:00,True
E002,2024-06-24,08:00:00,14:20:50,14:50:50,17:00:00,True
E002,2024-06-25,07:00:00,12:43:07,13:28:07,15:00:00,False
E002,2024-06-26,08:00:00,,,12:00:00,False
E002,2024-06-27,07:00:00,,,15:00:00,False
E002,2024-06-28,08:00:00,13:04:28,13:34:28,15:00:00,True
E003,2024-06-03,07:00:00,11:15:25,12:15:25,15:00:00,False
E003,2024-06-04,07:00:00,13:12:12,13:42:12,16:00:00,True
E003,2024-06-05,08:00:00,12:16:12,12:46:12,14:00:00,True
E003,2024-06-06,07:00:00,11:28:58,,13:00:00,False
E003,2024-06-07,08:00:00,14:11:33,14:56:33,17:00:00,False
E003,2024-06-10,08:00:00,,,16:00:00,False
E003,2024-06-11,09:00:00,13:38:12,14:38:12,17:00:00,True
E003,2024-06-12,08:00:00,14:18:06,15:18:06,15:00:00,True
E003,2024-06-13,09:00:00,13:44:20,14:14:20,16:00:00,False
E003,2024-06-14,08:00:00,12:45:34,13:15:34,15:00:00,True
E003,2024-06-17,07:00:00,11:25:27,11:55:27,14:00:00,False
E003,2024-06-18,08:00:00,12:22:06,12:52:06,14:00:00,True
E003,2024-06-19,07:00:00,,,15:00:00,False
E003,2024-06-20,06:00:00,10:26:22,,14:00:00,True
E003,2024-06-21,07:00:00,12:19:40,13:19:40,15:00:00,False
E003,2024-06-24,09:00:00,15:09:13,15:54:13,17:00:00,False
E003,2024-06-25,07:00:00,12:47:01,13:17:01,13:00:00,False
E003,2024-06-26,09:00:00,13:32:05,14:17:05,17:00:00,True
E003,2024-06-27,09:00:00,15:21:54,15:51:54,,False
E003,2024-06-28,08:00:00,,,16:00:00,False
E004,2024-06-03,09:00:00,,,15:00:00,True
E004,2024-06-04,07:00:00,,14:27:06,15:00:00,False
E004,2024-06-05,07:00:00,11:07:32,11:52:32,15:00:00,False
E004,2024-06-06,09:00:00,14:10:32,15:10:32,15:00:00,False
E004,2024-06-07,06:00:00,12:05:53,,15:00:00,True
E004,2024-06-10,09:00:00,,,17:00:00,True
E004,2024-06-11,07:00:00,12:26:48,13:11:48,16:00:00,True
E004,2024-06-12,06:00:00,10:36:25,11:36:25,13:00:00,True
E004,2024-06-13,08:00:00,12:55:35,,15:00:00,True
E004,2024-06-14,08:00:00,,,16:00:00,False
E004,2024-06-17,09:00:00,14:28:52,15:13:52,16:00:00,False
E004,2024-06-18,09:00:00,13:56:50,14:26:50,16:00:00,True
E004,2024-06-19,08:00:00,13:45:10,14:30:10,14:00:00,False
E004,2024-06-20,,14:43:35,15:43:35,16:00:00,False
E004,2024-06-21,07:00:00,11:55:21,12:55:21,14:00:00,False
E004,2024-06-24,08:00:00,12:18:05,12:48:05,15:00:00,False
E004,2024-06-25,07:00:00,,,15:00:00,True
E004,2024-06-26,06:00:00,,,14:00:00,False
E004,2024-06-27,07:00:00,12:23:00,13:23:00,13:00:00,True
E004,2024-06-28,08:00:00,,,15:00:00,True
E005,2024-06-03,09:00:00,14:00:06,14:30:06,15:00:00,False
E005,2024-06-04,06:00:00,11:23:42,12:08:42,15:00:00,False
E005,2024-06-05,09:00:00,15:28:30,,15:00:00,False
E005,2024-06-06,07:00:00,11:23:33,11:53:33,13:00:00,True
E005,2024-06-07,08:00:00,,,12:00:00,False
E005,2024-06-10,06:00:00,,,14:00:00,False
E005,2024-06-11,09:00:00,14:37:08,,15:00:00,True
E005,2024-06-12,09:00:00,13:45:36,14:30:36,15:00:00,False
E005,2024-06-13,09:00:00,13:37:33,14:07:33,17:00:00,True
E005,2024-06-14,08:00:00,13:10:34,14:10:34,15:00:00,True
E005,2024-06-17,06:00:00,,,13:00:00,False
E005,2024-06-18,08:00:00,,,15:00:00,True
E005,2024-06-19,09:00:00,,,13:00:00,True
E005,2024-06-20,06:00:00,11:09:17,11:39:17,14:00:00,False
E005,2024-06-21,07:00:00,13:19:09,14:04:09,13:00:00,True
E005,2024-06-24,07:00:00,12:22:50,12:52:50,14:00:00,True
E005,2024-06-25,09:00:00,,,18:00:00,True
E005,2024-06-26,09:00:00,13:21:41,13:51:41,15:00:00,False
E005,2024-06-27,09:00:00,13:40:04,14:10:04,16:00:00,False
E005,2024-06-28,07:00:00,,,14:00:00,False
E006,2024-06-03,09:00:00,15:27:06,15:57:06,18:00:00,False
E006,2024-06-04,09:00:00,14:58:51,15:58:51,16:00:00,False
E006,2024-06-05,06:00:00,,,14:00:00,False
E006,2024-06-06,07:00:00,13:25:29,13:55:29,14:00:00,True
E006,2024-06-07,08:00:00,12:57:00,13:42:00,16:00:00,True
E006,2024-06-10,07:00:00,,,15:00:00,True
E006,2024-06-11,06:00:00,12:10:53,12:55:53,14:00:00,False
E006,2024-06-12,08:00:00,,,15:00:00,True
E006,2024-06-13,07:00:00,13:10:37,14:10:37,13:00:00,True
E006,2024-06-14,09:00:00,15:14:50,15:59:50,15:00:00,False
E006,2024-06-17,08:00:00,,,16:00:00,False
E006,2024-06-18,07:00:00,,,16:00:00,False
E006,2024-06-19,08:00:00,,,17:00:00,False
E006,2024-06-20,08:00:00,,,12:00:00,False
E006,2024-06-21,09:00:00,,,17:00:00,True
E006,2024-06-24,07:00:00,11:37:35,12:37:35,15:00:00,False
E006,2024-06-25,08:00:00,,14:26:56,16:00:00,True
E006,2024-06-26,07:00:00,,,15:00:00,True
E006,2024-06-27,08:00:00,,,17:00:00,True
E006,2024-06-28,06:00:00,10:21:06,10:51:06,13:00:00,False
E007,2024-06-03,06:00:00,10:39:40,11:09:40,14:00:00,False
E007,2024-06-04,06:00:00,,,14:00:00,False
E007,2024-06-05,07:00:00,13:03:34,14:03:34,15:00:00,False
E007,2024-06-06,09:00:00,15:13:05,15:43:05,15:00:00,False
E007,2024-06-07,07:00:00,11:14:51,11:59:51,15:00:00,False
E007,2024-06-10,09:00:00,15:08:19,15:38:19,16:00:00,True
E007,2024-06-11,09:00:00,,16:07:21,15:00:00,True
E007,2024-06-12,08:00:00,,14:28:02,14:00:00,True
E007,2024-06-13,08:00:00,12:00:25,12:30:25,16:00:00,True
E007,2024-06-14,07:00:00,,,11:00:00,True
E007,2024-06-17,06:00:00,10:19:00,11:04:00,12:00:00,False
E007,2024-06-18,09:00:00,13:06:30,14:06:30,16:00:00,True
E007,2024-06-19,09:00:00,,,16:00:00,False
E007,2024-06-20,08:00:00,13:19:35,14:04:35,15:00:00,False
E007,2024-06-21,09:00:00,14:02:04,14:47:04,16:00:00,True
E007,2024-06-24,08:00:00,,,17:00:00,False
E007,2024-06-25,07:00:00,13:23:29,,14:00:00,False
E007,2024-06-26,06:00:00,10:46:52,11:16:52,15:00:00,False
E007,2024-06-27,08:00:00,,,16:00:00,True
E007,2024-06-28,09:00:00,14:32:02,15:32:02,17:00:00,True
E008,2024-06-03,07:00:00,,,13:00:00,True
E008,2024-06-04,07:00:00,,,14:00:00,True
E008,2024-06-05,06:00:00,10:56:25,11:41:25,14:00:00,True
E008,2024-06-06,06:00:00,10:07:27,10:37:27,12:00:00,True
E008,2024-06-07,07:00:00,11:51:46,12:21:46,15:00:00,False
E008,2024-06-10,07:00:00,11:08:13,11:38:13,14:00:00,True
E008,2024-06-11,06:00:00,,,10:00:00,False
E008,2024-06-12,07:00:00,13:00:55,13:30:55,14:00:00,False
E008,2024-06-13,08:00:00,13:00:39,,15:00:00,True
E008,2024-06-14,08:00:00,,,12:00:00,False
E008,2024-06-17,06:00:00,,,13:00:00,False
E008,2024-06-18,06:00:00,11:19:35,11:49:35,13:00:00,True
E008,2024-06-19,07:00:00,,,13:00:00,True
E008,2024-06-20,07:00:00,12:14:07,13:14:07,16:00:00,True
E008,2024-06-21,08:00:00,13:10:20,14:10:20,14:00:00,False
E008,2024-06-24,09:00:00,,14:40:18,16:00:00,False
E008,2024-06-25,09:00:00,15:14:22,15:59:22,16:00:00,False
E008,2024-06-26,06:00:00,,,13:00:00,True
E008,2024-06-27,06:00:00,,,12:00:00,True
E008,2024-06-28,08:00:00,,,15:00:00,True
E009,2024-06-03,08:00:00,,,12:00:00,True
E009,2024-06-04,08:00:00,14:24:39,15:24:39,16:00:00,False
E009,2024-06-05,08:00:00,13:39:19,14:09:19,17:00:00,False
E009,2024-06-06,07:00:00,,14:29:34,,False
E009,2024-06-07,07:00:00,,,16:00:00,False
E009,2024-06-10,07:00:00,,,13:00:00,True
E009,2024-06-11,08:00:00,12:19:39,13:04:39,16:00:00,True
E009,2024-06-12,09:00:00,,,13:00:00,True
E009,2024-06-13,08:00:00,,,16:00:00,False
E009,2024-06-14,07:00:00,13:27:39,14:12:39,14:00:00,False
E009,2024-06-17,07:00:00,13:10:57,13:40:57,15:00:00,True
E009,2024-06-18,08:00:00,,,12:00:00,True
E009,2024-06-19,09:00:00,,,13:00:00,True
E009,2024-06-20,06:00:00,,,13:00:00,False
E009,2024-06-21,08:00:00,,,14:00:00,True
E009,2024-06-24,07:00:00,,,13:00:00,False
E009,2024-06-25,09:00:00,15:15:52,15:45:52,16:00:00,True
E009,2024-06-26,06:00:00,10:45:10,11:15:10,14:00:00,False
E009,2024-06-27,06:00:00,10:36:17,,14:00:00,False
E009,2024-06-28,06:00:00,,,13:00:00,True
E010,2024-06-03,09:00:00,14:35:21,,17:00:00,True
E010,2024-06-04,08:00:00,,,14:00:00,True
E010,2024-06-05,09:00:00,,,18:00:00,True
E010,2024-06-06,09:00:00,,,13:00:00,True
E010,2024-06-07,08:00:00,12:59:44,,17:00:00,True
E010,2024-06-10,08:00:00,,,14:00:00,True
E010,2024-06-11,09:00:00,14:14:25,14:59:25,16:00:00,False
E010,2024-06-12,06:00:00,,12:06:49,13:00:00,False
E010,2024-06-13,07:00:00,,,15:00:00,False
E010,2024-06-14,09:00:00,13:11:15,14:11:15,15:00:00,False
E010,2024-06-17,07:00:00,,13:27:11,15:00:00,True
E010,2024-06-18,07:00:00,,,15:00:00,True
E010,2024-06-19,08:00:00,,13:11:48,15:00:00,True
E010,2024-06-20,08:00:00,13:06:56,14:06:56,16:00:00,True
E010,2024-06-21,09:00:00,14:06:46,14:36:46,15:00:00,True
E010,2024-06-24,08:00:00,13:46:46,14:46:46,16:00:00,True
E010,2024-06-25,07:00:00,,,13:00:00,True
E010,2024-06-26,09:00:00,,13:49:27,17:00:00,False
E010,2024-06-27,09:00:00,13:18:47,14:03:47,17:00:00,False
E010,2024-06-28,07:00:00,13:04:42,14:04:42,14:00:00,True
E011,2024-06-03,08:00:00,,,16:00:00,False
E011,2024-06-04,07:00:00,12:20:01,13:20:01,15:00:00,False
E011,2024-06-05,06:00:00,10:12:11,11:12:11,14:00:00,False
E011,2024-06-06,09:00:00,13:43:27,14:28:27,17:00:00,True
E011,2024-06-07,06:00:00,,,12:00:00,True
E011,2024-06-10,08:00:00,,,16:00:00,True
E011,2024-06-11,07:00:00,12:24:14,,15:00:00,False
E011,2024-06-12,08:00:00,13:02:43,13:32:43,17:00:00,True
E011,2024-06-13,09:00:00,,,18:00:00,True
E011,2024-06-14,06:00:00,11:08:35,11:38:35,15:00:00,True
E011,2024-06-17,08:00:00,13:04:38,13:49:38,15:00:00,False
E011,2024-06-18,08:00:00,12:57:57,13:42:57,15:00:00,True
E011,2024-06-19,07:00:00,,,16:00:00,True
E011,2024-06-20,07:00:00,,,13:00:00,False
E011,2024-06-21,07:00:00,11:20:58,12:20:58,15:00:00,False
E011,2024-06-24,09:00:00,,,,False
E011,2024-06-25,06:00:00,10:46:09,11:46:09,15:00:00,False
E011,2024-06-26,06:00:00,11:18:38,12:18:38,13:00:00,True
E011,2024-06-27,06:00:00,,,12:00:00,True
E011,2024-06-28,09:00:00,15:18:04,16:18:04,16:00:00,True
E012,2024-06-03,09:00:00,14:08:56,15:08:56,16:00:00,False
E012,2024-06-04,09:00:00,13:41:51,14:26:51,15:00:00,False
E012,2024-06-05,09:00:00,,,16:00:00,True
E012,2024-06-06,08:00:00,13:21:28,14:06:28,14:00:00,False
E012,2024-06-07,06:00:00,,,13:00:00,False
E012,2024-06-10,07:00:00,,,15:00:00,True
E012,2024-06-11,06:00:00,10:35:53,11:05:53,14:00:00,True
E012,2024-06-12,08:00:00,,14:12:10,16:00:00,False
E012,2024-06-13,09:00:00,,,17:00:00,False
E012,2024-06-14,07:00:00,13:07:32,13:37:32,14:00:00,True
E012,2024-06-17,09:00:00,15:20:29,,17:00:00,True
E012,2024-06-18,08:00:00,13:21:29,,15:00:00,False
E012,2024-06-19,08:00:00,,,14:00:00,True
E012,2024-06-20,08:00:00,13:41:09,14:11:09,16:00:00,True
E012,2024-06-21,,10:27:43,10:57:43,13:00:00,False
E012,2024-06-24,08:00:00,,,17:00:00,False
E012,2024-06-25,08:00:00,13:40:10,14:25:10,16:00:00,False
E012,2024-06-26,06:00:00,,,14:00:00,False
E012,2024-06-27,09:00:00,15:28:19,16:13:19,15:00:00,True
E012,2024-06-28,07:00:00,13:10:58,13:40:58,15:00:00,True
E013,2024-06-03,06:00:00,,11:30:19,14:00:00,True
E013,2024-06-04,09:00:00,,,13:00:00,True
E013,2024-06-05,07:00:00,,,14:00:00,False
E013,2024-06-06,06:00:00,,12:51:52,13:00:00,False
E013,2024-06-07,06:00:00,,,15:00:00,True
E013,2024-06-10,09:00:00,,,16:00:00,True
E013,2024-06-11,09:00:00,,,13:00:00,False
E013,2024-06-12,,12:58:57,13:28:57,14:00:00,True
E013,2024-06-13,09:00:00,14:03:37,14:48:37,17:00:00,False
E013,2024-06-14,06:00:00,,,14:00:00,True
E013,2024-06-17,07:00:00,12:29:05,13:14:05,13:00:00,True
E013,2024-06-18,09:00:00,,15:23:09,15:00:00,False
E013,2024-06-19,08:00:00,14:27:51,15:27:51,14:00:00,False
E013,2024-06-20,09:00:00,15:25:50,16:25:50,16:00:00,True
E013,2024-06-21,08:00:00,13:11:01,13:41:01,15:00:00,True
E013,2024-06-24,09:00:00,13:58:15,14:43:15,16:00:00,False
E013,2024-06-25,07:00:00,,,11:00:00,True
E013,2024-06-26,06:00:00,11:48:38,12:48:38,12:00:00,True
E013,2024-06-27,07:00:00,11:17:35,12:02:35,16:00:00,True
E013,2024-06-28,08:00:00,,,16:00:00,True
E014,2024-06-03,08:00:00,,,15:00:00,False
E014,2024-06-04,08:00:00,,,17:00:00,False
E014,2024-06-05,07:00:00,,,11:00:00,True
E014,2024-06-06,08:00:00,,,14:00:00,False
E014,2024-06-07,09:00:00,13:50:38,14:35:38,16:00:00,True
E014,2024-06-10,07:00:00,12:13:14,13:13:14,13:00:00,False
E014,2024-06-11,06:00:00,,,14:00:00,True
E014,2024-06-12,07:00:00,,,11:00:00,True
E014,2024-06-13,09:00:00,,,13:00:00,False
E014,2024-06-14,,,,15:00:00,True
E014,2024-06-17,07:00:00,12:18:39,12:48:39,13:00:00,False
E014,2024-06-18,06:00:00,,,13:00:00,False
E014,2024-06-19,08:00:00,13:38:03,,16:00:00,True
E014,2024-06-20,06:00:00,11:14:58,11:59:58,14:00:00,True
E014,2024-06-21,07:00:00,13:13:07,13:58:07,13:00:00,True
E014,2024-06-24,,,,16:00:00,True
E014,2024-06-25,09:00:00,,,18:00:00,True
E014,2024-06-26,08:00:00,12:20:59,13:20:59,15:00:00,False
E014,2024-06-27,07:00:00,,,15:00:00,False
E014,2024-06-28,08:00:00,,,12:00:00,False
E015,2024-06-03,07:00:00,,,14:00:00,False
E015,2024-06-04,06:00:00,,,14:00:00,False
E015,2024-06-05,08:00:00,13:57:35,14:27:35,,True
E015,2024-06-06,09:00:00,,,16:00:00,False
E015,2024-06-07,09:00:00,,14:31:12,16:00:00,False
E015,2024-06-10,06:00:00,,,12:00:00,False
E015,2024-06-11,07:00:00,11:20:49,,15:00:00,True
E015,2024-06-12,09:00:00,,,17:00:00,False
E015,2024-06-13,07:00:00,11:45:41,12:30:41,14:00:00,False
E015,2024-06-14,09:00:00,15:26:08,15:56:08,17:00:00,False
E015,2024-06-17,09:00:00,,,18:00:00,True
E015,2024-06-18,08:00:00,,,15:00:00,True
E015,2024-06-19,07:00:00,11:04:02,12:04:02,15:00:00,True
E015,2024-06-20,09:00:00,14:35:00,15:05:00,17:00:00,True
E015,2024-06-21,09:00:00,14:15:59,,16:00:00,False
E015,2024-06-24,06:00:00,11:39:42,,14:00:00,True
E015,2024-06-25,08:00:00,,,17:00:00,False
E015,2024-06-26,07:00:00,,,14:00:00,True
E015,2024-06-27,08:00:00,,,17:00:00,True
E015,2024-06-28,06:00:00,10:21:15,11:06:15,14:00:00,True
E016,2024-06-03,09:00:00,,,17:00:00,True
E016,2024-06-04,06:00:00,10:16:24,10:46:24,14:00:00,True
E016,2024-06-05,09:00:00,14:59:39,15:59:39,18:00:00,False
E016,2024-06-06,,,,16:00:00,True
E016,2024-06-07,06:00:00,10:28:02,,13:00:00,False
E016,2024-06-10,09:00:00,13:17:08,14:02:08,17:00:00,False
E016,2024-06-11,06:00:00,,,14:00:00,False
E016,2024-06-12,08:00:00,,13:58:16,16:00:00,True
E016,2024-06-13,07:00:00,11:28:03,12:13:03,14:00:00,True
E016,2024-06-14,09:00:00,14:37:57,15:22:57,18:00:00,True
E016,2024-06-17,06:00:00,10:43:48,11:28:48,14:00:00,True
E016,2024-06-18,06:00:00,,,13:00:00,False
E016,2024-06-19,06:00:00,,,14:00:00,False
E016,2024-06-20,07:00:00,12:07:27,,13:00:00,True
E016,2024-06-21,07:00:00,12:43:22,13:43:22,15:00:00,True
E016,2024-06-24,06:00:00,10:42:09,11:42:09,13:00:00,True
E016,2024-06-25,07:00:00,,,16:00:00,True
E016,2024-06-26,07:00:00,11:48:18,12:18:18,13:00:00,True
E016,2024-06-27,09:00:00,14:35:02,15:05:02,16:00:00,False
E016,2024-06-28,09:00:00,,16:10:20,16:00:00,False
E017,2024-06-03,09:00:00,,,15:00:00,True
E017,2024-06-04,08:00:00,12:19:35,13:04:35,15:00:00,False
E017,2024-06-05,06:00:00,11:06:11,11:36:11,12:00:00,False
E017,2024-06-06,07:00:00,,,15:00:00,False
E017,2024-06-07,08:00:00,12:24:49,13:09:49,16:00:00,True
E017,2024-06-10,06:00:00,,,10:00:00,True
E017,2024-06-11,09:00:00,,,13:00:00,True
E017,2024-06-12,07:00:00,11:57:27,,14:00:00,False
E017,2024-06-13,07:00:00,11:21:25,12:21:25,15:00:00,False
E017,2024-06-14,07:00:00,,,16:00:00,True
E017,2024-06-17,08:00:00,,,17:00:00,False
E017,2024-06-18,07:00:00,12:48:10,13:33:10,14:00:00,True
E017,2024-06-19,07:00:00,11:28:17,,14:00:00,False
E017,2024-06-20,09:00:00,,,15:00:00,False
E017,2024-06-21,08:00:00,12:58:01,13:58:01,17:00:00,True
E017,2024-06-24,06:00:00,10:39:19,11:09:19,13:00:00,True
E017,2024-06-25,09:00:00,14:36:04,15:36:04,17:00:00,False
E017,2024-06-26,07:00:00,,,14:00:00,True
E017,2024-06-27,08:00:00,,,16:00:00,True
E017,2024-06-28,,,,16:00:00,True
E018,2024-06-03,08:00:00,13:52:27,,14:00:00,False
E018,2024-06-04,08:00:00,,,15:00:00,False
E018,2024-06-05,09:00:00,,,16:00:00,True
E018,2024-06-06,08:00:00,14:14:08,15:14:08,14:00:00,True
E018,2024-06-07,07:00:00,,,11:00:00,True
E018,2024-06-10,06:00:00,11:51:05,12:36:05,13:00:00,True
E018,2024-06-11,08:00:00,14:15:17,14:45:17,14:00:00,True
E018,2024-06-12,08:00:00,,,16:00:00,False
E018,2024-06-13,08:00:00,13:57:40,14:57:40,14:00:00,True
E018,2024-06-14,07:00:00,,,13:00:00,True
E018,2024-06-17,08:00:00,,,12:00:00,True
E018,2024-06-18,06:00:00,11:02:58,,12:00:00,False
E018,2024-06-19,09:00:00,,,17:00:00,True
E018,2024-06-20,07:00:00,,,15:00:00,True
E018,2024-06-21,07:00:00,,,13:00:00,False
E018,2024-06-24,08:00:00,,,15:00:00,False
E018,2024-06-25,06:00:00,11:07:26,11:52:26,12:00:00,True
E018,2024-06-26,09:00:00,13:13:33,14:13:33,15:00:00,False
E018,2024-06-27,07:00:00,,,11:00:00,False
E018,2024-06-28,08:00:00,12:04:39,12:49:39,14:00:00,True
E019,2024-06-03,07:00:00,,13:34:33,13:00:00,True
E019,2024-06-04,08:00:00,12:03:16,12:33:16,17:00:00,True
E019,2024-06-05,06:00:00,,,10:00:00,False
E019,2024-06-06,09:00:00,,,16:00:00,False
E019,2024-06-07,07:00:00,,,13:00:00,True
E019,2024-06-10,08:00:00,13:11:51,,15:00:00,True
E019,2024-06-11,06:00:00,10:53:52,11:53:52,15:00:00,True
E019,2024-06-12,07:00:00,,,11:00:00,False
E019,2024-06-13,06:00:00,,,14:00:00,False
E019,2024-06-14,07:00:00,11:36:10,12:36:10,13:00:00,True
E019,2024-06-17,09:00:00,13:26:24,14:26:24,16:00:00,True
E019,2024-06-18,07:00:00,13:05:30,13:50:30,14:00:00,False
E019,2024-06-19,06:00:00,10:49:45,,13:00:00,True
E019,2024-06-20,06:00:00,,,10:00:00,False
E019,2024-06-21,08:00:00,,,17:00:00,True
E019,2024-06-24,08:00:00,14:26:22,15:26:22,15:00:00,True
E019,2024-06-25,08:00:00,14:02:10,14:47:10,14:00:00,True
E019,2024-06-26,06:00:00,,,12:00:00,False
E019,2024-06-27,06:00:00,10:49:40,11:19:40,15:00:00,True
E019,2024-06-28,08:00:00,,,15:00:00,True
E020,2024-06-03,08:00:00,12:00:11,12:45:11,16:00:00,False
E020,2024-06-04,08:00:00,14:04:19,15:04:19,15:00:00,False
E020,2024-06-05,08:00:00,,,12:00:00,True
E020,2024-06-06,07:00:00,12:49:47,13:49:47,15:00:00,False
E020,2024-06-07,06:00:00,10:24:44,,13:00:00,False
E020,2024-06-10,08:00:00,12:07:26,13:07:26,,False
E020,2024-06-11,08:00:00,,14:00:01,16:00:00,True
E020,2024-06-12,06:00:00,,,13:00:00,False
E020,2024-06-13,06:00:00,,,14:00:00,False
E020,2024-06-14,07:00:00,,,14:00:00,False
E020,2024-06-17,06:00:00,11:40:07,12:10:07,12:00:00,False
E020,2024-06-18,06:00:00,11:02:47,12:02:47,14:00:00,True
E020,2024-06-19,06:00:00,10:05:12,11:05:12,13:00:00,False
E020,2024-06-20,09:00:00,,15:55:49,15:00:00,True
E020,2024-06-21,08:00:00,,14:47:07,15:00:00,True
E020,2024-06-24,06:00:00,,,14:00:00,False
E020,2024-06-25,06:00:00,11:57:51,12:57:51,13:00:00,True
E020,2024-06-26,06:00:00,,,12:00:00,False
E020,2024-06-27,06:00:00,,,13:00:00,False
E020,2024-06-28,08:00:00,12:50:40,13:35:40,16:00:00,False
